filename,title,word_count,photo_links,thumbnail_link,author,community_members,category,header_complete,footer_complete,sidebar_complete,ad_in_sidebar,ad_in_article_body,template_type,comment_count,view_count,tags,meta_description,publish_date,completeness_score,is_enhanced_format,has_media_folder,media_folder_path,has_figure_captions,has_newsletter_signup,has_mobile_sticky_ad,has_sticky_sidebar,has_article_layout_class,has_inline_responsive_css,comment_avatars_real,enhanced_format_score,enhanced_article_path,has_alt_text_all_images,has_proper_heading_hierarchy,has_descriptive_link_text,has_form_labels,has_skip_nav_link,has_focus_indicators,has_aria_labels,color_contrast_passes,is_keyboard_navigable,accessibility_score
post-tech-coworking-innovation.html,Zoom Calls from a Victorian Parlor,1154,images/articles/tech-coworking-innovation.webp|images/ads/silk-tech-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/tech-coworking-innovation.webp,Sam Rivera,Bill Henderson|Maya Chen|Omar Hassan|Sam Rivera,TECH,True,True,True,False,True,full,15,1847,REMOTE WORK|COMMUNITY|VICTORIAN HOMES,One community member's journey of balancing remote tech work with intentional living in a 1890s Victorian cottage with spotty WiFi and crooked floors.,"10:15 AM, Dec 18",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-early-morning.html,5:30 AM in the Parlor,423,images/articles/yoga-morning-debate.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-cafe-banner.webp,images/articles/yoga-morning-debate.webp,Elena Martinez,Elena Martinez|Emma Clarke|Maya Chen|Rachel Kim|Sarah Mitchell|Tom Richardson,YOGA,True,True,True,True,True,full,16,3421,YOGA|WELLNESS|MORNING PRACTICE|COMMUNITY,"Morning yoga: too early or just right? Pre-dawn conversations about sleep, practice, and why we keep showing up.","8:15 AM, Dec 7",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-quiet-moments.html,6:23 AM: The Stretches Before the Run,1339,images/homepage/hp-yoga-quiet-moments-330.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-cafe-banner.webp,images/homepage/hp-yoga-quiet-moments-330.webp,Tom Richardson,Bill Henderson|Elena Martinez|Emma Clarke|Sarah Mitchell|Tom Richardson,YOGA,True,True,True,True,False,full,12,2847,MORNING PRACTICE|STRETCHING|RUNNING|WELLNESS,"Tom Richardson's pre-run ritual: ten minutes of stretching in a Victorian cottage before dawn, when no one's watching and nothing hurts yet.","6:23 AM, Dec 22",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-breath-work.html,Breathwork for Modern Life,1116,images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/samples/690x450/yoga-breathwork.webp,Jordan Rivers,Evie Stone,YOGA,True,True,True,False,False,full,18,3215,BREATHWORK|PRANAYAMA|WELLNESS,Ancient breathing techniques adapted for modern stress and anxiety.,"9:30 AM, Dec 18",85,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-dance.html,Dancing in the Bay Window: How Movement Found Me Again,562,images/articles/living-room-movement.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/living-room-movement.webp,Annie Walsh,Annie Walsh|Evie Stone|Jacob Torres,YOGA,True,True,True,True,True,full,8,1247,MOVEMENT|COMMUNITY|LIVING ROOM PRACTICE|RAVENSWOOD,"After years away from dance, Annie Walsh rediscovered movement in her Victorian living room. What started as personal practice became an unexpected gathering.","3:30 PM, Dec 16",93,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-prenatal-yoga.html,Honoring Motherhood: A Guide to Prenatal Practice,794,images/articles/prenatal-yoga-practice.png|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/prenatal-yoga-practice.png,Sarah Mitchell,Sarah Mitchell,YOGA,True,True,True,False,False,full,27,3512,PRENATAL YOGA|PREGNANCY|MOTHERHOOD|MINDFUL PARENTING,"Discover how prenatal yoga supports expecting mothers through pregnancy, honoring the profound transformation of bringing new life into the world.","10:00 AM, Dec 15",100,True,True,articles/prenatal-yoga/media/,True,True,True,True,True,True,True,100,articles/prenatal-yoga/index.html,False,False,False,False,False,False,False,False,False,0
post-kundalini.html,Kundalini Awakening: Jacob Spencer on Energy Work,853,images/articles/kundalini-practice.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-arts-banner.webp,images/articles/kundalini-practice.webp,Jacob Torres,Iris Yamamoto|Jacob Torres,YOGA,True,True,True,False,True,full,8,1892,KUNDALINI|ENERGY WORK|YOGA,Jacob Spencer doesn't fit the typical image of a yoga instructor. His journey to Kundalini practice through back pain changed everything.,"December 13, 2024",88,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-sunrise-stretch.html,Sunrise Rituals: Beginning Your Day with Intention,738,images/articles/yoga-sunrise-stretch.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-arts-banner.webp|images/ads/silk-homes-banner.webp,images/articles/yoga-sunrise-stretch.webp,Maya Chen,Maya Chen|Tom Richardson,YOGA,True,True,True,False,True,full,21,3287,SUNRISE|MORNING RITUALS|YOGA|INTENTIONAL LIVING,"Discover the transformative power of sunrise rituals, gentle morning stretches, and creating sacred morning time for intentional living.","5:45 AM, Dec 17",85,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-mindful-movement.html,The Attic Book Discovery,665,images/articles/yoga-mindful-movement.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/yoga-mindful-movement.webp,Jacob Torres,Evie Stone|Jacob Torres|Rachel Kim,YOGA,True,True,True,False,True,full,12,2847,YOGA|SELF-DISCOVERY|MINDFUL MOVEMENT|SOLO PRACTICE,Jacob finds an old yoga book in his Victorian cottage's attic and stumbles into a solo practice that changes how he moves through his days.,"7:15 AM, Dec 15",85,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-meditation-garden.html,The Bench Behind Annie's Cottage,622,images/articles/yoga-meditation-garden.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/yoga-meditation-garden.webp,Emma Clarke,Elena Martinez|Emma Clarke|Rachel Kim|Sarah Mitchell|Tom Richardson,YOGA,True,True,True,True,False,full,14,3215,MEDITATION|MINDFULNESS|COMMUNITY|WELLNESS,"Annie put a bench under the old maple tree in her backyard. She called it a meditation space. Mostly it's just a place to sit, but sometimes that's enough.","8:00 AM, Dec 14",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-evening-unwind.html,The Evening Unwind,878,images/homepage/hp-yoga-evening-unwind-330.webp|images/ads/silk-cafe-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/homepage/hp-yoga-evening-unwind-330.webp,Rachel Kim,Elena Martinez|Emma Clarke|Jordan Hayes|Rachel Kim|Tom Richardson|Yuki Tanaka,YOGA,True,True,True,True,True,full,12,2847,YOGA|WELLNESS|EVENING PRACTICE|DESK WORK,"Rachel Kim shares her awkward evening yoga practice—stretching out eight hours of hunched shoulders and screen time on a living room rug, learning to undo what the day did to her body.","7:23 PM, Dec 20",100,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-morning-flow.html,The Parlor Floor Practice,624,images/articles/morning-practice-parlor.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/morning-practice-parlor.webp,Sarah Mitchell,David Chen|Rachel Kim|Sarah Mitchell,YOGA,True,True,True,False,False,full,15,3142,YOGA|WELLNESS|MORNING PRACTICE|BEGINNERS,"Sarah Mitchell shares her imperfect morning yoga practice in a converted Victorian parlor—creaky floors, wavy glass windows, and the quiet ritual of showing up inconsistently.","6:30 AM, Dec 19",100,True,True,articles/yoga-morning-flow/media/,True,True,True,True,True,True,True,100,articles/yoga-morning-flow/index.html,False,False,False,False,False,False,False,False,False,0
post-yoga-porch-stretch.html,The Porch Stretch,667,images/articles/yoga-porch-stretch.png|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/yoga-porch-stretch.png,Evie Stone,Bill Henderson|Evie Stone|Jacob Torres|Maya Chen|Tom Richardson,YOGA,True,True,True,False,False,full,14,2847,YOGA|MORNING PRACTICE|SOLO PRACTICE|MINDFUL MOVEMENT,"Evie has been practicing yoga for twenty years, but her favorite practice isn't in a studio or on a mat—it's five minutes of stretching on her Victorian porch before the town wakes up.","5:45 AM, Dec 10",100,True,True,articles/yoga-porch-stretch/media/,True,True,True,True,True,True,True,100,articles/yoga-porch-stretch/index.html,False,False,False,False,False,False,False,False,False,0
post-morning-practice.html,The Power of Morning Practice,1257,images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/samples/690x450/yoga-morning-practice.webp,Maya Chen,Evie Stone|Maya Chen|Sarah Mitchell,YOGA,True,True,True,True,True,full,12,2847,YOGA|WELLNESS|MINDFULNESS,Discover how a morning practice can transform your day and set the foundation for intentional living.,"6:00 AM, Dec 20",100,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-silk-diet.html,"The SILK Diet: How Strength, Integrity, Love & Knowledge Guide Wellness",919,images/articles/silk-diet.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/silk-diet.webp,Maya Chen,Bill Henderson|Emma Clarke|Evie Stone|Jesse Martinez|Maya Chen|Rachel Kim|Sarah Mitchell|Tom Richardson,YOGA,True,True,True,True,False,full,15,2847,WELLNESS|SILK VALUES|INTENTIONAL LIVING|PHILOSOPHY,"Maya Chen explores how the SILK philosophy—Strength, Integrity, Love, and Knowledge—transforms daily wellness choices into a sustainable practice of living whole.","7:15 AM, Dec 14",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-gentle-morning.html,The Sun Porch Practice: Gentle Yoga at 71,1028,images/homepage/hp-yoga-gentle-morning-330.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-arts-banner.webp,images/homepage/hp-yoga-gentle-morning-330.webp,"Patricia ""Pat"" O'Brien",Evie Stone|Grace Thompson|Rosa Delgado|Ruth Goldstein|Tom Richardson,YOGA,True,True,True,True,False,full,18,2841,GENTLE YOGA|SENIOR WELLNESS|MORNING PRACTICE|SELF-COMPASSION,Pat O'Brien discovers that yoga at 71 isn't about touching your toes—it's about what you learn on the way down.,"7:12 AM, Dec 21",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-breathing.html,The Window Seat Breathing Practice,636,images/articles/yoga-breathing.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/yoga-breathing.webp,Maya Chen,Emma Clarke|Iris Yamamoto|Maya Chen|Sarah Mitchell|Tom Richardson,YOGA,True,True,True,True,False,full,18,3256,YOGA|BREATHING|STRESS RELIEF|PRANAYAMA,"When work stress threatened to overwhelm her, Maya discovered that sitting by her Victorian window and counting breaths was more powerful than any app or advice.","9:45 AM, Dec 14",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-mindful-holidays.html,The Year We Skipped Christmas,863,images/articles/mindful-holidays.webp|images/ads/silk-yoga-banner.webp|images/avatars/bill-henderson.webp|images/avatars/emma-clarke.webp|images/avatars/sarah-mitchell.webp|images/avatars/tom-richardson.webp|images/avatars/rosa-delgado.webp|images/ads/silk-corp-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/mindful-holidays.webp,Annie Walsh,Annie Walsh|Bill Henderson|Emma Clarke|Rosa Delgado|Sarah Mitchell|Tom Richardson,YOGA,True,True,True,True,True,full,5,2500,MINDFULNESS|HOLIDAYS|INTENTIONAL LIVING|COMMUNITY,"We didn't skip it entirely - we just stripped away everything that didn't serve staying centered. Turns out, not much was left.","9:00 AM, Dec 20, 2025",98,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-group-meditation.html,Together in Stillness: The Power of Group Meditation,644,images/articles/yoga-group-meditation.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/yoga-group-meditation.webp,Elena Martinez,Elena Martinez|Iris Yamamoto|Rachel Kim,YOGA,True,True,True,False,False,full,18,2956,MEDITATION|COMMUNITY|MINDFULNESS|GROUP PRACTICE,Explore the transformative power of meditating together and how group energy enhances individual practice and builds community.,"7:00 PM, Dec 18",100,True,True,articles/yoga-group-meditation/media/,True,True,True,True,True,True,True,100,articles/yoga-group-meditation/index.html,False,False,False,False,False,False,False,False,False,0
post-meditation.html,Twenty Minutes I Didn't Think I Had,828,images/articles/meditation-practice.png|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/meditation-practice.png,Sam Rivera,Emma Clarke|Iris Yamamoto|Maya Chen|Peter Novak|Sam Rivera|Sarah Mitchell|Tom Richardson,YOGA,True,True,True,True,False,full,16,2847,MEDITATION|MINDFULNESS|MORNING PRACTICE|BEGINNERS,"Sam Rivera's honest account of starting a meditation practice in a Victorian cottage—awkward silences, wandering thoughts, and learning that stillness doesn't mean emptiness.","7:15 AM, Dec 14",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-stillness.html,Twenty Minutes of Nothing,659,images/articles/yoga-stillness.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/yoga-stillness.webp,Sam Rivera,Sam Rivera,YOGA,True,True,True,False,True,full,16,2973,MEDITATION|STILLNESS|MINDFULNESS|SOLO PRACTICE,Sam discovers that sitting still in their Victorian parlor for twenty minutes isn't about clearing the mind—it's about learning to coexist with whatever shows up.,"5:30 AM, Dec 13",85,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-river-breathing.html,What the River Taught Me About Breathing,831,images/articles/yoga-river-breathing.webp|images/ads/silk-arts-banner.webp|images/ads/silk-cafe-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/yoga-river-breathing.webp,Iris Yamamoto,Elena Martinez|Iris Yamamoto|Jacob Torres|Maya Chen|Sam Rivera,YOGA,True,True,True,False,False,full,12,2847,YOGA|MEDITATION|BREATHING|RIVER PRACTICE,"Iris Yamamoto shares how sitting by the Ohio River each morning taught her what years of meditation instruction couldn't—that the breath moves like water, and sometimes resistance is the practice.","6:12 AM, Dec 22",85,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-yoga-beginners.html,When Your Cat Judges Your Downward Dog,835,images/ads/shared/silk-yoga-banner.webp|images/articles/yoga-beginner-home.webp|images/articles/yoga-beginners-02.webp|images/articles/yoga-beginners-03.webp|images/ads/banner/yoga-beginners-banner.webp|images/articles/yoga-beginners-04.webp|images/avatars/rachel-kim.webp|images/ads/sidebar/yoga-beginners-sidebar.webp|images/ads/shared/silk-homes-banner.webp|images/ads/sidebar/yoga-beginners-sidebar.webp,images/articles/yoga-beginner-home.webp,Rachel Kim,Emma Clarke|Evie Stone|Maya Chen|Rachel Kim|Sarah Mitchell,YOGA,True,True,True,True,False,full,5,3256,YOGA|BEGINNERS|HOME PRACTICE|SELF PRACTICE,"Rachel's first awkward attempts at home yoga practice—featuring a judgmental cat, questionable flexibility, and the slow realization that yoga doesn't have to look perfect.","8:45 AM, Dec 10",93,True,True,articles/yoga-beginners/media/,True,True,True,True,True,True,True,100,articles/yoga-beginners/index.html,True,True,True,True,False,True,True,True,True,80
