path,type,dimensions,date_modified,model,style,description,original_path,file_size_bytes
images/articles/tech-sustainable.webp,.webp,1024x1024,2025-12-24 17:57:00,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Close-up of hands on laptop keyboard at kitchen table with vintage green cabinets, hanging herbs, coffee, and natural morning light. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/articles/tech-sustainable.webp,189746
images/articles/tech-wellness-app.png,.png,1024x1024,2025-12-24 17:57:00,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Man on Victorian porch at sunset holding phone up, wearing plaid shirt with mountain and river vista behind. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/articles/tech-wellness-app.png,1580835
images/articles/tech-wellness-debate.png,.png,1024x1024,2025-12-24 17:57:00,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Small group seated on Victorian porch at sunset overlooking river with mountains, casual gathering atmosphere. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/articles/tech-wellness-debate.png,1721774
images/ads/shared/silk-yoga-banner.png,.png,1024x1024,2025-12-24,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman meditating in lotus position in a bright room with three arched windows. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/ads/shared/silk-yoga-banner.png,1482093
images/articles/holiday-gifts.webp,.webp,1024x1024,2025-12-24,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. A large wooden table filled with handcrafted holiday gifts including colorful knitted scarves and mittens, beeswax candles, wrapped sourdough bread, vintage books, and wooden cutting boards with gift tags. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/holiday-gifts.webp,267426
images/articles/homes-community-stories.webp,.webp,1024x1024,2025-12-24,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Vintage-style photo collage featuring communal dining scene, orange cat on windowsill, antique fridge, and canning jars. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/homes-community-stories.webp,291754
images/articles/homes-sustainable-design.webp,.webp,1024x1024,2025-12-24,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Aged Victorian window detail showing vintage patterned curtain and blurred rural landscape through old glass pane. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/homes-sustainable-design.webp,197926
images/articles/homes-tour.png,.png,1024x1024,2025-12-24,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Victorian hallway with dark wood trim, shoes lined up, community bulletin board, and sunlit rooms visible through doorways. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/homes-tour.png,1605364
images/articles/homes-tour.webp,.webp,1024x1024,2025-12-24,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Long Victorian hallway with dark wood doors and trim, entry coat rack, multiple pairs of shoes, and warm afternoon light from end rooms. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/homes-tour.webp,182978
images/articles/yoga-dance-meditation.png,.png,1024x1024,2025-12-24 19:11:34,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman practicing gentle dance-like meditation in Victorian parlor, flowing mindful movement, tall windows with natural light, worn hardwood floors, cast iron radiator visible, intimate home practice space. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-dance-meditation.png,794092
images/ads/banner/yoga-beginners-banner.webp,.webp,728x90,2025-12-24 19:12:16,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman in comfortable clothing doing gentle yoga stretches in sunlit Victorian parlor with tall windows and original cast iron radiator. Warm natural morning light streaming through antique glass windows. Authentic 1880s-1890s interior with wide-plank hardwood floors, original crown molding. Beginner-friendly yoga pose on simple mat. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/ads/banner/yoga-beginners-banner.webp,19214
images/articles/yoga-group-meditation.webp,.webp,1024x1024,2025-12-24 19:12:37,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Small group of people sitting in circle meditating together in Victorian parlor, peaceful communal practice, tall windows with soft natural light, worn hardwood floors, cast iron radiator, intimate home meditation space. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-group-meditation.webp,221932
images/articles/yoga-porch-stretch-thumb.png,.png,1024x1024,2025-12-24 19:12:07,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Woman doing gentle stretching on Victorian cottage wraparound porch, early morning light, wooden porch boards, vintage railing, peaceful Mid-Ohio Valley setting. Cozy athleisure wear, authentic candid moment, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/articles/yoga-porch-stretch-thumb.png,826032
Row 150,images/articles/victory-gardens.webp,.webp,1024x1024,2025-12-24 19:12:39,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman kneeling in lush vegetable garden beside Victorian cottage, tending tomato plants and raised beds. Victory garden aesthetic with heirloom vegetables, weathered wood planters, and hand tools. Authentic Mid-Ohio Valley community garden scene, warm afternoon sunlight, photojournalistic authenticity. No text overlays, no captions.",images/articles/victory-gardens.webp,325098
images/articles/yoga-porch-stretch.png,.png,1024x1024,2025-12-24 19:13:08,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Woman doing gentle stretching on Victorian cottage wraparound porch, early morning light, wooden porch boards, vintage white painted railing, peaceful Mid-Ohio Valley setting. Cozy athleisure wear, authentic candid moment, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/articles/yoga-porch-stretch.png,786380
images/ads/banner/yoga-morning-flow-banner.webp,.webp,728x90,2025-12-24 19:14:00,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman flowing through morning yoga sequence in sunlit Victorian parlor with tall windows casting warm golden light. Authentic 1880s-1890s interior with wide-plank hardwood floors, original cast iron radiator, crown molding. Graceful movement captured mid-flow on yoga mat. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/ads/banner/yoga-morning-flow-banner.webp,20282
images/articles/yoga-meditation-garden.png,.png,1024x1024,2025-12-24 19:14:22,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person meditating outdoors in small Victorian cottage garden, surrounded by flowers and plants, peaceful outdoor meditation practice, natural daylight, authentic backyard space. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-meditation-garden.png,1205492
images/articles/yoga-river-breathing-thumb.png,.png,1024x1024,2025-12-24 19:14:12,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing breathing exercises by the Ohio River, standing on riverbank with gentle water in background, peaceful morning atmosphere, Mid-Ohio Valley landscape. Casual comfortable clothing, authentic candid moment, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/articles/yoga-river-breathing-thumb.png,652872
Row 151,images/articles/winter-solstice.png,.png,1024x1024,2025-12-24 19:14:24,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Small intimate winter solstice gathering in Victorian parlor, community members holding candles around simple altar with seasonal greenery and pine boughs. Authentic candlelight celebration, warm glow on faces, tall Victorian windows showing winter dusk outside. Mid-Ohio Valley community tradition, photojournalistic authenticity. No text overlays, no captions.",images/articles/winter-solstice.png,830832
images/ads/shared/silk-arts-banner.png,.png,1024x1024,2025-12-24 19:15:01,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Artists working on creative projects in warm sunlit studio space with tall windows and natural light. Victorian-era building interior with pottery wheels, easels, art supplies scattered authentically. People in casual clothing engaged in painting, pottery, or sculpture. Cozy community arts atmosphere with shelves of finished artwork. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/ads/shared/silk-arts-banner.png,1753392
images/articles/yoga-river-breathing-thumb.webp,.webp,330x242,2025-12-24 19:14:58,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing breathing exercises by the Ohio River, standing on riverbank with gentle water in background, peaceful morning atmosphere, Mid-Ohio Valley landscape. Casual comfortable clothing, authentic candid moment, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/articles/yoga-river-breathing-thumb.webp,640646
images/articles/yoga-meditation-garden.webp,.webp,1024x1024,2025-12-24 19:15:54,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person meditating outdoors in small Victorian cottage garden, surrounded by flowers and plants, peaceful outdoor meditation practice, natural daylight, authentic backyard space. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-meditation-garden.webp,262854
images/articles/yoga-river-breathing.png,.png,1024x1024,2025-12-24 19:15:59,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing breathing exercises by the Ohio River, standing on riverbank with gentle water in background, peaceful morning atmosphere, Mid-Ohio Valley landscape. Casual comfortable clothing, authentic candid moment, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/articles/yoga-river-breathing.png,821467
Row 152,images/articles/winter-solstice.webp,.webp,1024x1024,2025-12-24 19:16:10,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Intimate winter solstice gathering in Victorian parlor, diverse group of community members in circle holding candles, simple natural altar with evergreen branches and winter botanicals. Warm candlelight illuminating faces, tall Victorian windows with twilight sky visible. Authentic Mid-Ohio Valley community ritual, photojournalistic style. No text overlays, no captions.",images/articles/winter-solstice.webp,874085
images/ads/sidebar/yoga-beginners-sidebar.webp,.webp,300x250,2025-12-24 19:16:15,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman in comfortable clothing doing gentle beginner yoga stretches in sunlit Victorian parlor with tall windows and original cast iron radiator. Warm natural morning light, wide-plank hardwood floors, original crown molding. Simple yoga mat, approachable beginner pose. Vertical composition for sidebar ad. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/ads/sidebar/yoga-beginners-sidebar.webp,19518
images/articles/yoga-mindful-movement.png,.png,1024x1024,2025-12-24 19:16:39,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing slow mindful yoga movement in Victorian parlor, gentle flowing pose, tall windows with natural light, worn hardwood floors, cast iron radiator, intimate home practice. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-mindful-movement.png,784308
images/articles/yoga-river-breathing.webp,.webp,1024x1024,2025-12-24 19:16:45,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing breathing exercises by the Ohio River, standing on riverbank with gentle water in background, peaceful morning atmosphere, Mid-Ohio Valley landscape. Casual comfortable clothing, authentic candid moment, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/articles/yoga-river-breathing.webp,841796
Row 153,images/articles/year-review-2025.png,.png,1024x1024,2025-12-24 19:17:44,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person sitting in Victorian bay window with journal and coffee mug, looking out at winter landscape, reflecting on the year. Cozy authentic scene with handwritten notes, worn hardwood floors, cast iron radiator nearby. Natural afternoon light, contemplative moment, Mid-Ohio Valley Victorian cottage. Photojournalistic authenticity. No text overlays, no captions.",images/articles/year-review-2025.png,783866
images/articles/yoga-stillness.png,.png,1024x1024,2025-12-24 19:17:48,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Person sitting in stillness meditation in Victorian parlor, peaceful moment, tall windows with natural light, period furniture, original hardwood floors. Comfortable casual clothing, authentic candid moment, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/articles/yoga-stillness.png,860597
images/articles/yoga-mindful-movement.webp,.webp,200x200,2025-12-24 19:17:59,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing slow mindful yoga movement in Victorian parlor, gentle flowing pose, tall windows with natural light, worn hardwood floors, cast iron radiator, intimate home practice. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-mindful-movement.webp,9354
images/ads/sidebar/yoga-morning-flow-sidebar.webp,.webp,300x250,2025-12-24 19:18:04,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman flowing through morning yoga sequence in sunlit Victorian parlor with tall windows casting warm golden light. Authentic 1880s interior with wide-plank hardwood floors, original cast iron radiator. Graceful dynamic yoga pose on mat. Vertical composition for sidebar ad. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/ads/sidebar/yoga-morning-flow-sidebar.webp,21264
Row 154,images/articles/year-review-2025.webp,.webp,1024x1024,2025-12-24 19:18:30,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman at Victorian cottage kitchen table with journal, calendar, and tea, reviewing personal year-end reflections. Authentic cozy scene with natural window light, worn wood table, handwritten notes visible. Contemplative peaceful moment, Mid-Ohio Valley cottage interior. Photojournalistic style. No text overlays, no captions.",images/articles/year-review-2025.webp,780480
images/articles/yoga-stillness.webp,.webp,200x200,2025-12-24 19:18:34,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Person sitting in stillness meditation in Victorian parlor, peaceful moment, tall windows with natural light, period furniture, original hardwood floors. Comfortable casual clothing, authentic candid moment, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/articles/yoga-stillness.webp,778207
images/articles/yoga-morning-debate.png,.png,1024x1024,2025-12-24 19:19:32,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Two people having friendly conversation about yoga practice in Victorian parlor, one person gesturing while discussing morning routine, casual authentic moment, tall windows with morning light, worn hardwood floors, intimate home setting. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-morning-debate.png,883540
Row 155,images/articles/yoga-beginner-home.png,.png,1024x1024,2025-12-24 19:19:50,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Beginner woman attempting simple yoga pose on mat in Victorian parlor, slightly awkward but authentic form. Cozy home practice setting with tall windows, cast iron radiator, worn hardwood floors visible. Natural morning light streaming in, realistic home yoga scene. Mid-Ohio Valley cottage interior, photojournalistic style. No text overlays, no captions.",images/articles/yoga-beginner-home.png,838917
images/articles/yoga-sunrise-stretch.webp,.webp,1024x1024,2025-12-24 19:19:38,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Person doing gentle morning stretches at sunrise, golden hour light, Victorian cottage porch or yard, peaceful Mid-Ohio Valley setting. Comfortable athleisure clothing, authentic candid moment, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/articles/yoga-sunrise-stretch.webp,1128495
images/articles/meditation-practice.png,.png,1024x1024,2025-12-24 19:19:53,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person sitting in quiet meditation practice in sunlit Victorian parlor with tall windows and natural morning light. Authentic 1880s-1890s interior with wide-plank hardwood floors, original cast iron radiator, crown molding. Simple meditation cushion on floor. Peaceful contemplative moment. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/articles/meditation-practice.png,1524169
images/articles/yoga-morning-debate.webp,.webp,1024x1024,2025-12-24 19:20:14,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Two people having friendly conversation about yoga practice in Victorian parlor, one person gesturing while discussing morning routine, casual authentic moment, tall windows with morning light, worn hardwood floors, intimate home setting. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-morning-debate.webp,195782
images/homepage/cafe-sourdough-330.png,.png,330x330,2025-12-24 19:20:20,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Rustic sourdough bread loaf on vintage kitchen counter, Victorian cottage kitchen with warm lighting, authentic home baking scene. Natural textures, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/homepage/cafe-sourdough-330.png,781319
Row 156,images/articles/yoga-beginner-home.webp,.webp,1024x1024,2025-12-24 19:21:07,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person new to yoga practicing simple stretch on mat in Victorian cottage parlor, honest beginner form. Authentic home practice with tall Victorian windows, radiator, hardwood floor visible. Natural soft morning light, genuine learning moment. Mid-Ohio Valley interior, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-beginner-home.webp,889281
images/articles/yoga-morning-flow-02.webp,.webp,1264x848,2025-12-24 19:21:34,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing flowing morning yoga sequence in Victorian parlor, gentle movement through poses, tall windows with early morning light, worn hardwood floors, cast iron radiator, intimate home practice. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-morning-flow-02.webp,197654
images/homepage/hp-arts-02-330.webp,.webp,330x242,2025-12-24 19:21:24,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Artist working on creative project in home studio space, Victorian cottage setting with natural light, authentic artistic moment. Casual comfortable clothing, genuine creative process, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/homepage/hp-arts-02-330.webp,921134
images/articles/morning-practice-parlor-new.webp,.webp,1024x1024,2025-12-24 19:21:43,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Man practicing morning meditation in Victorian parlor with tall windows and natural morning light streaming through antique glass. Authentic 1880s-1890s interior with wide-plank hardwood floors, original cast iron radiator, crown molding. Sitting cross-legged on meditation cushion. Peaceful morning atmosphere. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/articles/morning-practice-parlor-new.webp,165152
Row 157,images/articles/yoga-beginners-02.webp,.webp,800x597,2025-12-24 19:21:56,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Beginner attempting cat-cow stretch on yoga mat in cozy Victorian parlor, authentic learning posture. Natural home setting with tall windows, cast iron radiator, worn hardwood floors. Soft natural light, honest yoga practice. Mid-Ohio Valley cottage interior, photojournalistic style. No text overlays, no captions.",images/articles/yoga-beginners-02.webp,869306
images/articles/morning-practice-parlor-optimized.webp,.webp,330x330,2025-12-24 19:22:04,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Man practicing morning meditation in Victorian parlor with tall windows and natural morning light streaming through antique glass. Authentic 1880s-1890s interior with wide-plank hardwood floors, original cast iron radiator, crown molding. Sitting cross-legged on meditation cushion. Peaceful morning atmosphere. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/articles/morning-practice-parlor-optimized.webp,24396
images/articles/morning-practice-parlor.png,.png,1024x1024,2025-12-24 19:22:15,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Man practicing morning meditation in Victorian parlor with tall windows and natural morning light streaming through antique glass. Authentic 1880s-1890s interior with wide-plank hardwood floors, original cast iron radiator, crown molding. Sitting cross-legged on meditation cushion. Peaceful morning atmosphere. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/articles/morning-practice-parlor.png,1135676
images/homepage/hp-arts-02-510.webp,.webp,510x187,2025-12-24 19:22:04,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, iPhone 15 Pro snapshot, f/11 aperture, deep depth of field with everything in sharp focus. Artist working on creative project in home studio space, Victorian cottage setting with natural light, authentic artistic moment. Casual comfortable clothing, genuine creative process, photojournalistic style. Studio-quality natural lighting, cinematic composition, no text overlays, no captions.",images/homepage/hp-arts-02-510.webp,889527
images/articles/yoga-morning-flow-03.webp,.webp,1264x848,2025-12-24 19:22:46,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing flowing morning yoga sequence in Victorian parlor, gentle movement through poses, tall windows with early morning light, worn hardwood floors, cast iron radiator, intimate home practice. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-morning-flow-03.webp,203154
Row 158,images/articles/yoga-beginners-03.webp,.webp,800x597,2025-12-24 19:23:04,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Beginner woman doing child's pose on yoga mat in Victorian cottage living room, genuine beginner practice. Authentic home environment with tall double-hung windows, radiator, wide-plank hardwood floors. Natural daylight, honest learning moment. Mid-Ohio Valley interior, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-beginners-03.webp,843257
images/articles/tech-coworking-innovation.png,.png,1024x1024,2025-12-24 19:23:08,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person working on laptop in cozy Victorian home office space with warm natural window light. Authentic 1880s-1890s interior with wide-plank hardwood floors, tall windows with antique glass, original radiator. Wooden desk with laptop, coffee, plants. Remote work meets intentional living. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/articles/tech-coworking-innovation.png,1580486
images/articles/tech-coworking-innovation.webp,.webp,330x330,2025-12-24 19:23:20,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person working on laptop in cozy Victorian home office space with warm natural window light. Authentic 1880s-1890s interior with wide-plank hardwood floors, tall windows with antique glass, original radiator. Wooden desk with laptop, coffee, plants. Remote work meets intentional living. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/articles/tech-coworking-innovation.webp,28998
images/articles/yoga-morning-flow.webp,.webp,1024x1024,2025-12-24 19:23:29,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing flowing morning yoga sequence in Victorian parlor, gentle movement through poses, tall windows with early morning light, worn hardwood floors, cast iron radiator, intimate home practice. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-morning-flow.webp,232058
Row 159,images/articles/yoga-beginners-04.webp,.webp,800x597,2025-12-24 19:23:51,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Beginner person attempting downward dog pose on yoga mat in Victorian parlor, authentic imperfect beginner form. Real home setting with tall windows, radiator, original hardwood floor visible. Soft natural light, genuine practice moment. Mid-Ohio Valley cottage interior, photojournalistic style. No text overlays, no captions.",images/articles/yoga-beginners-04.webp,806305
images/articles/valley-calendar.webp,.webp,1024x1024,2025-12-24 19:24:26,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Community events calendar displayed on tablet or paper in cozy Victorian parlor setting. Authentic Mid-Ohio Valley community life - listing of arts events, yoga classes, potlucks, garden gatherings. Warm window light, wide-plank hardwood floors. Hands holding calendar visible. Intentional community planning. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/articles/valley-calendar.webp,243948
images/articles/yoga-porch-stretch-thumb.png,.png,1024x1024,2025-12-24 19:24:37,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person doing gentle stretching on Victorian cottage wraparound porch, peaceful morning practice outdoors, porch railings and columns visible, natural morning light, authentic backyard view. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-porch-stretch-thumb.png,977821
Row 160,images/articles/yoga-breathing.png,.png,1024x1024,2025-12-24 19:24:37,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person sitting cross-legged on floor in Victorian parlor practicing breathing meditation, hands on knees, eyes gently closed. Peaceful authentic moment with tall windows, natural light, cast iron radiator, worn hardwood floors. Quiet contemplative scene, Mid-Ohio Valley cottage interior. Photojournalistic authenticity. No text overlays, no captions.",images/articles/yoga-breathing.png,840994
Row 161,images/articles/yoga-breathing.webp,.webp,200x200,2025-12-24 19:25:20,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Close-up portrait of person practicing breathing meditation with eyes closed, serene expression. Authentic peaceful moment in Victorian cottage setting, natural window light illuminating face. Simple contemplative scene, Mid-Ohio Valley. Photojournalistic style. No text overlays, no captions.",images/articles/yoga-breathing.webp,715343
images/articles/morning-practice-parlor-new.webp,.webp,1024x1024,2025-12-24 19:34:07,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Man practicing morning meditation in Victorian parlor. Cross-legged on yoga mat on worn hardwood floors. Tall arched windows with natural morning light streaming in. Cast iron radiator visible. Victorian architectural details - crown molding, plaster medallions. Authentic 1880s cottage interior. Casual clothing - t-shirt and sweatpants. Peaceful, candid moment. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/articles/morning-practice-parlor-new.webp,181934
images/articles/tech-coworking-innovation.png,.png,1024x1024,2025-12-24 19:34:12,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field. People working on laptops at wooden table in Victorian room with tall windows. Natural light, casual clothing, coffee mugs. Coworking innovation space. Photojournalistic style. No text overlays.",images/articles/tech-coworking-innovation.png,856336
